cur_sna_20m_0558,38.4420052,-91.519142,31.3178711,,PAST,FW,,TRUE,PAST
cur_sna_20m_0559,41.0740738,-91.301262,29.7653542,,ALAM,FW,,FALSE,ALAM
cur_sna_20m_0560,37.614502,-90.205765,28.6501217,,SINT,FW,,TRUE,SINT
cur_sna_20m_0561,35.4402161,-88.309341,27.7937698,,SINT,FW,,TRUE,SINT
cur_sna_20m_0562,36.6541405,-87.547882,27.7125378,,SINT,FW,,TRUE,SINT
cur_sna_20m_0563,39.8958321,-86.301315,28.192337,,SINT,FW,,FALSE,SINT
cur_sna_20m_0564,39.3097458,-85.990814,28.490694,,EFAS,FW,,TRUE,EFAS
cur_sna_20m_0565,40.1987419,-84.363892,27.7421455,,EFAS,FW,,FALSE,EFAS
cur_sna_20m_0566,37.1400146,-83.749718,27.4293633,,EFAS,FW,,TRUE,EFAS
cur_sna_20m_0567,34.7144432,-86.358253,24.9104118,,ALAM,FW,,TRUE,ALAM
cur_sna_20m_0568,35.8570061,-85.116241,26.3179283,,PAST,FW,,FALSE,PAST
cur_sna_20m_0569,36.6123886,-80.728195,26.1797562,,PAST,FW,,TRUE,PAST
cur_sna_20m_0570,36.1098099,-78.388405,25.2831688,,EFAS,FW,NOISE,TRUE,EFAS
cur_sna_20m_0571,34.4046974,-78.559219,25.6931248,,PAST,FW,,TRUE,PAST
cur_sna_20m_0572,33.1809044,-77.546478,24.2036171,,PAST,FW,,TRUE,PAST
cur_sna_20m_0573,32.7329903,-78.486343,24.9476109,,PAST,FW,,TRUE,PAST
cur_sna_20m_0574,33.7184029,-79.483139,25.8510323,,PAST,FW,,TRUE,PAST
cur_sna_20m_0575,33.7609138,-80.124649,25.5519161,,PAST,FW,,TRUE,PAST
cur_sna_20m_0576,32.3237915,-69.816528,22.183445,,MCAV,FW,,TRUE,MCAV
cur_sna_20m_0577,32.7079353,-72.604988,20.6104298,,SINT,FW,,TRUE,SINT
cur_sna_20m_0578,32.0611153,-70.958336,20.5178089,,ALAM,FW,,FALSE,ALAM
cur_sna_20m_0579,29.7433472,-57.516335,19.3410835,,MMEA,FW,,TRUE,MMEA
cur_sna_20m_0580,29.9893208,-53.474472,19.7320614,,MMIR,FW,,TRUE,MMIR
cur_sna_20m_0581,27.4437981,-52.102638,12.4591379,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0582,24.0555878,-38.419975,9.78227711,,MCAV,FW,,FALSE,MCAV
cur_sna_20m_0583,24.7016468,-35.087944,7.6163435,,MMEA,FW,,TRUE,MMEA
cur_sna_20m_0584,23.3746052,-35.529026,6.76758242,,PAST,FW,,TRUE,PAST
cur_sna_20m_0585,23.1438141,-30.699898,5.86947536,,PAST,FW,,TRUE,PAST
cur_sna_20m_0586,21.825882,-30.197323,5.44965029,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0587,17.159977,-26.146351,2.49948549,,CNAT,FW,,TRUE,CNAT
cur_sna_20m_0588,15.3538923,-27.707979,0.76704192,,MMEA,FW,,TRUE,MMEA
cur_sna_20m_0589,17.0635605,-28.470194,3.14023137,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0590,20.8564129,-25.195101,3.97684526,,PAST,FW,,FALSE,PAST
cur_sna_20m_0591,18.3503666,-23.219721,2.12900662,,MMEA,FW,,TRUE,MMEA
cur_sna_20m_0592,17.3664722,-21.058342,3.72707582,,MCAV,FW,,TRUE,MCAV
cur_sna_20m_0593,18.4293213,-20.723543,2.76292014,,PAST,FW,,FALSE,PAST
cur_sna_20m_0594,20.7584782,-21.973909,2.98611832,,MCAV,FW,,TRUE,MCAV
cur_sna_20m_0595,21.42276,-18.342762,2.54655457,,PAST,FW,,FALSE,SINT
cur_sna_20m_0596,16.519989,-18.014797,3.6374929,,PAST,FW,,TRUE,PAST
cur_sna_20m_0597,17.651165,-18.24407,4.11881161,,PAST,FW,,TRUE,PAST
cur_sna_20m_0598,18.3799744,-17.316355,1.61656177,,SINT,FW,,TRUE,SINT
cur_sna_20m_0599,16.8646564,-16.557936,1.79952359,,PAST,FW,,FALSE,PAST
cur_sna_20m_0600,15.8572273,-16.21175,2.77203035,,PAST,FW,,TRUE,PAST
cur_sna_20m_0601,17.5949841,-15.661346,0.32975551,,PAST,FW,,FALSE,PAST
cur_sna_20m_0602,10.6955776,-14.284199,0.71086276,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0603,15.5915146,-7.879775,-2.5103283,,EFAS,FW,NOISE,TRUE,EFAS
cur_sna_20m_0604,17.924469,-7.5092964,-1.5226381,,EFAS,FW,,FALSE,EFAS
cur_sna_20m_0605,17.3080158,-9.4581051,0.45122397,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0606,16.3074188,-4.4786587,-3.3067057,,SINT,FW,,TRUE,SINT
cur_sna_20m_0607,15.5414095,-2.6497998,-3.7978938,,PAST,FW,,TRUE,PAST
cur_sna_20m_0608,15.6947632,-1.4100626,-4.4173827,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0609,16.9193172,-2.2140317,-3.0675647,,NO_CORAL,FW,,FALSE,SIDE
cur_sna_20m_0610,15.6309919,2.04040027,-9.8310795,,ALAM,FW,,TRUE,ALAM
cur_sna_20m_0611,14.6979628,7.85342407,-7.5573421,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0612,14.7374401,10.2516661,-9.3178749,,SINT,FW,CHECK_ID,FALSE,SINT
cur_sna_20m_0613,15.4290514,9.6655817,-9.4044209,,NO_CORAL,FW,,FALSE,AAGA
cur_sna_20m_0614,14.7419949,14.7839575,-9.1516151,,SINT,FW,,FALSE,OANN
cur_sna_20m_0615,11.8988743,15.9022264,-8.4303961,,PAST,FW,,TRUE,PAST
cur_sna_20m_0616,14.0572166,13.594326,-10.211427,,PAST,FW,,TRUE,PAST
cur_sna_20m_0617,13.0551023,18.2366982,-10.477139,,PAST,FW,,FALSE,OANN
cur_sna_20m_0618,6.15721321,-64.058167,9.10736847,,MMIR,FW,,FALSE,MMIR
cur_sna_20m_0619,4.00646305,19.0755901,-13.704404,KP0634_LM_SB20,ALAM,FW,,FALSE,ALAM
